Proveedor,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
COMERCIALIZADORA DE LA PLATA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,30/09/2021,2454634,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,529,,,30168.21,,,91.73,,
COMERCIALIZADORA DE LA PLATA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,01/10/2021,5460076184,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,0.00,0.00,0.17,,,4,,,188,,,0.69
COMERCIALIZADORA DE LA PLATA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,01/10/2021,5460076183,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,0.00,0.00,0.17,,,5,,,280,,,0.87
COMERCIALIZADORA DE LA PLATA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,01/10/2021,5460076182,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,0.00,0.00,0.17,,,18,,,0,,,3.12
COMERCIALIZADORA DE LA PLATA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,01/10/2021,5460076185,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,0.00,0.00,0.17,,,9,,,56,,,1.56
COMERCIALIZADORA DE LA PLATA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,01/10/2021,5460076187,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,0.00,0.00,0.17,,,26,,,1255,,,4.51
COMERCIALIZADORA DE LA PLATA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,01/10/2021,5460076186,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,0.00,0.00,0.17,,,1,,,56,,,0.17
COMERCIALIZADORA DE LA PLATA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,19/10/2021,2458811,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,384,,,20183.28,,,66.59,,
COMERCIALIZADORA DE LA PLATA S.A.C.,MUJER,MARCAS JUVENIL NACIONAL MUJER,24/09/2021,2452821,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,104,,,5330,,,18.03,,
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076160,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,19,,,703,,,3.29
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076152,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,9,,,333,,,1.56
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076147,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,11,,,407,,,1.91
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076158,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,13,,,481,,,2.25
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076153,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,10,,,370,,,1.73
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076150,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,12,,,444,,,2.08
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076169,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,10,,,370,,,1.73
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076163,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,18,,,666,,,3.12
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076159,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,13,,,481,,,2.25
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076166,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,16,,,560,,,2.77
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076156,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,13,,,481,,,2.25
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076167,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,8,,,296,,,1.39
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076148,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,10,,,370,,,1.73
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076164,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,20,,,740,,,3.47
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076149,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,24,,,528,,,4.16
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076155,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,12,,,444,,,2.08
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076154,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,5,,,185,,,0.87
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076161,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,9,,,333,,,1.56
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076162,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,18,,,666,,,3.12
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076168,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,8,,,296,,,1.39
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076165,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,10,,,370,,,1.73
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076151,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,10,,,370,,,1.73
COMERCIAL TBC PERU S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,30/09/2021,5460076157,INDEX,PQ,PROPIAS,CD Villa El Salvador,0.00,0.00,0.17,,,11,,,407,,,1.91
COMERCIAL TBC PERU S.A.C.,HOMBRE,MARQUIS HOMBRE,30/09/2021,2450066,MARQUIS,FLT,PROPIAS,CD Villa El Salvador,0.00,0.93,0.00,,128,,,2624,,,118.80,
COMERCIAL TBC PERU S.A.C.,HOMBRE,MARQUIS HOMBRE,30/09/2021,2450067,MARQUIS,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,6272,,,128576,,,1402.67,,
COMERCIAL TBC PERU S.A.C.,INFANTIL,LICENCIAS NINO,20/10/2021,2455107,CLOUDBREAK,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,1180,,,22066,,,263.89,,
COMERCIAL TBC PERU S.A.C.,INFANTIL,LICENCIAS NINO,20/10/2021,2455106,CLOUDBREAK,FLT,PROPIAS,CD Villa El Salvador,0.00,0.93,0.00,,20,,,374,,,18.56,
COMERCIAL TBC PERU S.A.C.,MUJER,INDEX MUJER,21/09/2021,2446536,INDEX,FLT,PROPIAS,CD Villa El Salvador,0.00,0.93,0.00,,120,,,5595,,,111.37,
COMERCIAL TBC PERU S.A.C.,MUJER,INDEX MUJER,21/09/2021,2446537,INDEX,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,2280,,,106305,,,509.90,,
COMERCIAL TBC PERU S.A.C.,MUJER,INDEX MUJER,28/09/2021,2448175,INDEX,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,280,,,7000,,,62.62,,
COMERCIAL TBC PERU S.A.C.,MUJER,INDEX MUJER,28/09/2021,2448174,INDEX,FLT,PROPIAS,CD Villa El Salvador,0.00,0.93,0.00,,20,,,500,,,18.56,
COMERCIAL TBC PERU S.A.C.,MUJER,INDEX MUJER,28/09/2021,2446536,INDEX,FLT,PROPIAS,CD Villa El Salvador,0.00,0.93,0.00,,75,,,3720,,,69.61,
COMERCIAL TBC PERU S.A.C.,MUJER,INDEX MUJER,28/09/2021,2446537,INDEX,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,1425,,,70680,,,318.69,,
COMERCIAL TBC PERU S.A.C.,MUJER,INDEX MUJER,08/10/2021,2455901,INDEX,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,3037,,,75601.5,,,679.19,,
TWM GROUP E.I.R.L.,ELECTROHOGAR,COMPUTACION,11/10/2021,5460076317,TRUST,PQ,TERCERAS,CD Villa El Salvador,0.00,0.00,0.17,,,14,,,835,,,2.43
TWM GROUP E.I.R.L.,ELECTROHOGAR,ELECTRONICA MENOR,11/10/2021,5460076317,ALTEC LANSING,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,10,,,630,,,10.75
GLORIA S.A.,AUTOLIQUIDABLES,PROMOCIONES PERECIBLES,08/10/2021,2452890,DOLCCI,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,11466,,,155937.6,,,1988.20,,
WISH T PERU S.A.C.,INFANTIL,JUGUETERIA,06/10/2021,2455298,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,1066,,,67680.87,,,184.84,,
WISH T PERU S.A.C.,INFANTIL,JUGUETERIA,06/10/2021,2455298,NINTENDO,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,410,,,32513.66,,,71.09,,
WISH T PERU S.A.C.,INFANTIL,JUGUETERIA,06/10/2021,2455255,DISTROLLER,PQ,TERCERAS,CD Villa El Salvador,0.00,0.17,0.00,,520,,,47793.56,,,90.17,
WISH T PERU S.A.C.,INFANTIL,JUGUETERIA,06/10/2021,2455256,DISTROLLER,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,4359,,,403140.94,,,755.85,,
LAZZOS COMERCIALES SAC,CALZADO,TERCERA CALZADO MUJER MODA,14/10/2021,2456522,MOLECA,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,372,,,19838.76,,,549.08,
LAZZOS COMERCIALES SAC,CALZADO,TERCERA CALZADO MUJER MODA,18/10/2021,2458964,BEIRA RIO,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,216,,,12009.72,,,318.82,
LAZZOS COMERCIALES SAC,CALZADO,TERCERA CALZADO MUJER MODA,18/10/2021,2458965,BEIRA RIO,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,2700,,,165344.88,,,905.74,,
LAZZOS COMERCIALES SAC,CALZADO,TERCERA CALZADO MUJER MODA,01/10/2021,2453904,BEIRA RIO,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,1884,,,64271.52,,,2780.82,
LAZZOS COMERCIALES SAC,CALZADO,TERCERA CALZADO MUJER MODA,01/10/2021,2453341,MOLECA,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,684,,,24080.76,,,1009.60,
LAZZOS COMERCIALES SAC,CALZADO,TERCERA CALZADO MUJER MODA,23/09/2021,2451515,BEIRA RIO,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,576,,,50796.96,,,193.22,,
ELITE BRANDS INTERNATIONAL PERU S.A,INFANTIL,JUGUETERIA,22/09/2021,2451315,LEGO,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,206,,,21710.6,,,325.63,
ELITE BRANDS INTERNATIONAL PERU S.A,INFANTIL,JUGUETERIA,22/09/2021,2451315,LEGO,SBN,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,3,,,710.07,,,4.74,
ELITE BRANDS INTERNATIONAL PERU S.A,INFANTIL,JUGUETERIA,11/10/2021,2452922,LEGO,PQ,TERCERAS,CD Villa El Salvador,0.00,0.17,0.00,,37,,,2420.91,,,6.42,
ELITE BRANDS INTERNATIONAL PERU S.A,INFANTIL,JUGUETERIA,11/10/2021,2452922,LEGO,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,1091,,,177323.19,,,1724.59,
B TIME S.A.C.,ACCESORIOS,CONCESION,18/10/2021,2451023,CASIO,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,310,,,58995.9,,,859.67,
LS BATWING PERU S.R.L.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,14/10/2021,2456513,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,622,,,41023.26,,,577.28,
LS BATWING PERU S.R.L.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,29/09/2021,2453167,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,461,,,48636.43,,,103.10,,
LS BATWING PERU S.R.L.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,02/10/2021,2455217,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,231,,,20130.44,,,51.66,,
LS BATWING PERU S.R.L.,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,14/10/2021,2455897,DOCKERS,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,299,,,22327.26,,,277.50,
LS BATWING PERU S.R.L.,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,01/10/2021,2454544,DOCKERS,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,48,,,4368.96,,,44.55,
LS BATWING PERU S.R.L.,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,02/10/2021,2454547,DOCKERS,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,386,,,34360.8,,,86.32,,
LS BATWING PERU S.R.L.,INFANTIL,MARCAS NACIONAL NINA,22/09/2021,2451129,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,106,,,2895.72,,,23.71,,
LS BATWING PERU S.R.L.,INFANTIL,MARCAS NACIONAL NINA,22/09/2021,2451518,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,150,,,10128.8,,,33.55,,
LS BATWING PERU S.R.L.,INFANTIL,MARCAS NACIONAL NINO,22/09/2021,2451137,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,229,,,7048.68,,,51.21,,
LS BATWING PERU S.R.L.,INFANTIL,MARCAS NACIONAL NINO,14/10/2021,2455967,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,488,,,19364.48,,,109.14,,
LS BATWING PERU S.R.L.,INFANTIL,MARCAS NACIONAL NINO,14/10/2021,2455966,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,129,,,4434.72,,,119.73,
LS BATWING PERU S.R.L.,MUJER,MARCAS JUVENIL NACIONAL MUJER,01/10/2021,2452756,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,211,,,15482.83,,,195.83,
LS BATWING PERU S.R.L.,MUJER,MARCAS JUVENIL NACIONAL MUJER,29/09/2021,2453361,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,855,,,62296.25,,,191.21,,
WHIRLPOOL PERU S.R.L.,ELECTROHOGAR,ELECTRODOMESTICOS,07/10/2021,2453959,KITCHEN AID,SB,TERCERAS,CD Villa El Salvador,0.00,2.93,0.00,,110,,,43141.95,,,321.98,
BLESSING TEX E.I.R.L.,MUJER,MARQUIS MUJER,20/10/2021,2452472,MARQUIS,RTW,PROPIAS,CD Villa El Salvador,0.54,0.00,0.00,816,,,31107,,,437.98,,
BLESSING TEX E.I.R.L.,MUJER,MARQUIS MUJER,20/10/2021,2452471,MARQUIS,RTW,PROPIAS,CD Villa El Salvador,0.00,2.38,0.00,,234,,,10343,,,556.45,
BLESSING TEX E.I.R.L.,MUJER,MARQUIS MUJER,18/10/2021,2452472,MARQUIS,RTW,PROPIAS,CD Villa El Salvador,0.54,0.00,0.00,642,,,30030,,,344.58,,
BLESSING TEX E.I.R.L.,MUJER,MARQUIS MUJER,18/10/2021,2452471,MARQUIS,RTW,PROPIAS,CD Villa El Salvador,0.00,2.38,0.00,,300,,,14889,,,713.40,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,ELECTRONICA MENOR,11/10/2021,5460076322,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,1,,,439,,,1.07
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,ELECTRONICA MENOR,20/10/2021,2457358,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,397,,,96284.41,,,1100.93,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,ELECTRONICA MENOR,18/10/2021,2457359,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,403,,,97739.59,,,72.10,,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,ELECTRONICA MENOR,01/10/2021,2449590,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,1,,,242.53,,,0.18,,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,14/10/2021,2456557,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,745,,,266000,,,2065.98,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,14/10/2021,2456558,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,379,,,142392.98,,,67.81,,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,25/09/2021,5460075967,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,1,,,112,,,1.07
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,11/10/2021,5460076322,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,1,,,828,,,1.07
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,20/10/2021,2456557,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,500,,,233750,,,1386.56,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,20/10/2021,2456558,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,6,,,3273.22,,,1.07,,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,04/10/2021,2451009,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,180,,,28645.2,,,499.16,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,04/10/2021,2451010,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,110,,,17505.4,,,19.68,,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,18/10/2021,2456557,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,660,,,163620.8,,,1830.27,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,01/10/2021,2453092,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,111,,,127852.02,,,307.82,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,01/10/2021,2453093,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,89,,,102511.98,,,15.92,,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,23/09/2021,2451009,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,60,,,9548.4,,,166.39,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TELEFONIA MOVIL,23/09/2021,2451010,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,100,,,15914,,,17.89,,
QUE TAL COMPRA DEL PERU S.A.C.,ELECTROHOGAR,TV-VIDEO,11/10/2021,5460076322,XIAOMI,BT - TV,TERCERAS,CD Villa El Salvador,0.00,0.00,34.44,,,3,,,3384,,,103.32
TPV PERU S.A.C,ELECTROHOGAR,ELECTRONICA MENOR,07/10/2021,5460076314,PHILIPS,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,1,,,114,,,1.07
TPV PERU S.A.C,ELECTROHOGAR,ELECTRONICA MENOR,24/09/2021,5460075964,PHILIPS,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,1,,,50,,,1.07
TPV PERU S.A.C,ELECTROHOGAR,ELECTRONICA MENOR,29/09/2021,2452908,PHILIPS,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,104,,,24372.43,,,288.41,
TPV PERU S.A.C,ELECTROHOGAR,TV-VIDEO,20/10/2021,2458951,PHILIPS,BT - TV,TERCERAS,CD ALDEA6,0.00,13.84,0.00,,300,,,616393.8,,,4152.99,
TPV PERU S.A.C,ELECTROHOGAR,TV-VIDEO,07/10/2021,5460076314,AOC,BT - TV,TERCERAS,CD Villa El Salvador,0.00,0.00,34.44,,,5,,,7587,,,172.20
TPV PERU S.A.C,ELECTROHOGAR,TV-VIDEO,07/10/2021,5460076314,PHILIPS,BT - TV,TERCERAS,CD Villa El Salvador,0.00,0.00,34.44,,,7,,,6552,,,241.08
TPV PERU S.A.C,ELECTROHOGAR,TV-VIDEO,19/10/2021,2458950,PHILIPS,BT - TV,TERCERAS,CD Villa El Salvador,0.00,13.84,0.00,,320,,,319601.2,,,4429.85,
TPV PERU S.A.C,ELECTROHOGAR,TV-VIDEO,24/09/2021,5460075964,PHILIPS,BT - TV,TERCERAS,CD Villa El Salvador,0.00,0.00,34.44,,,7,,,7056,,,241.08
SOX SOCIEDAD ANONIMA CERRADA,INFANTIL,ROPA INTERIOR INFANTIL,13/10/2021,2455366,HARVEST,PQ,PROPIAS,CD Villa El Salvador,0.00,0.17,0.00,,1000,,,11700,,,173.40,
CAVITEX SAC,HOMBRE,MARQUIS HOMBRE,21/09/2021,2446886,MARQUIS,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,324,,,9882,,,72.46,,
CAVITEX SAC,HOMBRE,MARQUIS HOMBRE,24/09/2021,2446886,MARQUIS,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,676,,,20618,,,151.18,,
CAVITEX SAC,HOMBRE,MARQUIS HOMBRE,24/09/2021,2446885,MARQUIS,FLT,PROPIAS,CD Villa El Salvador,0.00,0.93,0.00,,95,,,2897.5,,,88.17,
CAVITEX SAC,HOMBRE,NAVIGATA HOMBRE,15/10/2021,2449362,NAVIGATA,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,254,,,8001,,,56.80,,
CAVITEX SAC,HOMBRE,NAVIGATA HOMBRE,15/10/2021,2449361,NAVIGATA,FLT,PROPIAS,CD Villa El Salvador,0.00,0.93,0.00,,62,,,1953,,,57.54,
CAVITEX SAC,HOMBRE,NAVIGATA HOMBRE,28/09/2021,2449362,NAVIGATA,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,203,,,6394.5,,,45.40,,
CAVITEX SAC,HOMBRE,NAVIGATA HOMBRE,16/10/2021,2449362,NAVIGATA,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,264,,,8316,,,59.04,,
CAVITEX SAC,HOMBRE,NAVIGATA HOMBRE,05/10/2021,2449362,NAVIGATA,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,250,,,7875,,,55.91,,
CAVITEX SAC,HOMBRE,NAVIGATA HOMBRE,09/10/2021,2449362,NAVIGATA,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,462,,,14553,,,103.32,,
CAVITEX SAC,HOMBRE,NAVIGATA HOMBRE,02/10/2021,2449362,NAVIGATA,FLT,PROPIAS,CD Villa El Salvador,0.22,0.00,0.00,430,,,13545,,,96.16,,
DROKASA LICORES S.A.,AUTOLIQUIDABLES,PROMOCIONES PERECIBLES,11/10/2021,2453996,RIPLEY,PQ,PROPIAS,CD Villa El Salvador,0.17,0.00,0.00,3804,,,58733.76,,,659.61,,
INDICO IMPORTACIONES SAC,ELECTROHOGAR,CUIDADO PERSONAL,11/10/2021,2455198,PHILIPS,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,493,,,55586.87,,,779.31,
INDICO IMPORTACIONES SAC,ELECTROHOGAR,CUIDADO PERSONAL,11/10/2021,2455198,PHILIPS,SBN,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,190,,,19951.23,,,300.34,
INDICO IMPORTACIONES SAC,ELECTROHOGAR,CUIDADO PERSONAL,28/09/2021,5460076128,PHILIPS,SB,TERCERAS,CD Villa El Salvador,0.00,0.00,1.26,,,4,,,547,,,5.05
INDICO IMPORTACIONES SAC,ELECTROHOGAR,CUIDADO PERSONAL,28/09/2021,5460076128,PHILIPS,SBN,TERCERAS,CD Villa El Salvador,0.00,0.00,3.79,,,1,,,85,,,3.79
INDICO IMPORTACIONES SAC,ELECTROHOGAR,CUIDADO PERSONAL,12/10/2021,2455199,PHILIPS,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,668,,,79386.27,,,330.08,,
INDICO IMPORTACIONES SAC,ELECTROHOGAR,CUIDADO PERSONAL,12/10/2021,2455199,PHILIPS,SBN,TERCERAS,CD Villa El Salvador,0.43,0.00,0.00,302,,,29502.72,,,129.56,,
INDICO IMPORTACIONES SAC,ELECTROHOGAR,CUIDADO PERSONAL,12/10/2021,5460076491,PHILIPS,SB,TERCERAS,CD Villa El Salvador,0.00,0.00,1.26,,,1,,,114,,,1.26
INDICO IMPORTACIONES SAC,ELECTROHOGAR,ELECTRODOMESTICOS,15/10/2021,5460076549,PHILIPS,SB,TERCERAS,CD Villa El Salvador,0.00,0.00,1.26,,,2,,,545,,,2.53
INDICO IMPORTACIONES SAC,ELECTROHOGAR,ELECTRODOMESTICOS,15/10/2021,5460076549,PHILIPS,SBN,TERCERAS,CD Villa El Salvador,0.00,0.00,3.79,,,1,,,380,,,3.79
